PC_1,PC_2
-9833.31235560919,-23458.48477437271
-6272.731461972855,19982.5226644945
-3244.6409196140817,253296.31110964916
-9849.754631265521,-21860.99782498993
-9824.949455181282,-23703.664498057446
-9792.864897241905,-22004.65631608165
-9840.535534244867,-23775.35450331086
-9576.617575899463,-23853.973922532885
-9384.327847219942,-23910.143984385155
20895.36587272036,-21581.0601186179
-9758.989150507823,-23873.019845444676
-9788.586188416313,-23606.319261791956
-9771.213972315045,-23743.813381885757
-9780.363696760945,-23771.40119188205
-9722.215808629873,-23806.04440529047
-9828.501875700093,-23597.730488867444
-9799.98168496723,-23562.46653817817
-9005.29164650976,-23882.25897735329
-9858.269858812613,-23814.2221447586
-9801.412480406234,-23624.1582100883
-8385.8645999139,-23880.480277078183
-9815.678387245674,-23519.62244243548
9058.929859763944,-22634.436114489567
19806.93959082512,579886.9896366518
-9923.115363271732,36455.210555821934
2854.2423364600927,-21707.249457495484
19112.573266829986,-23550.564852360883
-9747.597351640006,-23410.16921360884
-9826.808908429437,-23344.907378786287
-8697.841978273751,-23895.96128466655
-9693.078674322676,-23841.62367520098
-9785.420201919036,-23797.36444345682
-9542.989328182563,-23819.994021168135
-9786.400279663363,-23722.499125771417
-8519.804934912197,-19070.491239324678
-9562.43664270298,-23900.58117957146
-9643.001529737741,-21038.931318055285
-6711.35685740243,-21194.734313899327
-9642.120877937774,-23507.575862239482
-4801.62337599245,340913.784339157
-9759.961696795615,-10239.456766985697
-9081.204268637612,-12655.428363506104
-9845.285357871642,-23657.328814169745
-9860.262416930544,-23236.55757942316
-9857.63195601421,-23357.661850486962
-8850.166914865005,-23664.817889948146
-9859.861708476043,-23196.569019802988
-9858.990428011046,-23531.799570313073
-8199.909044081998,-23824.055978083183
-9209.168665055255,-242.890975836676
-9923.484360312965,31359.58158840781
-9899.313194251663,64879.476253700246
-10025.816239342628,80587.70424390252
-9856.066378326595,-23651.867366620223
-5647.273188205974,411371.4520738642
-8901.730671993046,28236.593089860802
-7807.927890926344,239888.45328689407
-9235.0491264739,-23330.32867301554
-9819.928258411599,-23719.368146454977
-8200.059128552435,-23778.31807720077
-9832.40291740516,-23683.92156052782
-9668.492701166297,91808.38320893014
20759.245274353987,-23802.009234403366
-9661.76814748799,16029.89591785207
-9347.702679086282,-23855.396087455243
-9432.607906703144,-15593.346123747078
-9514.869052183934,66881.13378341892
-9233.038685565216,55145.65142106364
-5837.069748222521,24559.123102952544
-10626.973722631124,351937.6537893501
-8482.479951779213,-23793.93258948994
-10090.455315019191,82379.61233793662
-9515.316577092497,-23525.48571153131
-9605.941113703397,-23535.817234509963
-9299.375870015025,-23905.51320727343
-9821.029905172698,-23846.20745993709
-9774.244545285173,-17748.0934382572
-9143.429421654006,-22928.00265157639
-9865.709843038245,-20580.12666988564
-9866.118779421304,345243.30598549964
-9845.30597671869,-23693.316976865077
-9643.5064870031,26740.24479989255
-9815.316812614872,-23709.285800412716
-6109.551235917791,-1206.298606816344
-9843.895751190792,-23558.416623029865
-9056.0463418054,42781.42394700172
-9395.572474056919,36461.441347092914
-6868.204922005493,41189.45594002889
-9855.731883658395,-18182.100974418823
-10617.595161042958,406411.0188181108
-8347.886880522483,-7807.44038014078
-9464.132807217391,-23338.3160367637
-6568.946917764228,-23897.372500021374
-8386.745262372291,289220.53743860003
-8760.087470259248,22892.90480185392
-9561.910400225146,-23792.525119960213
-9822.455546699986,-23518.94776630848
-10304.295288359785,342906.5416126665
-9638.275369621211,112198.5967522459
-7348.578780204508,113453.50474120807
4081.745018668072,-18876.30199161964
-9854.970229892364,-23654.61937139708
-9855.344275880805,-23693.3365824139
-9247.001979475439,-23733.48406804253
-9845.707195235587,-23520.47266165159
-9629.886808731137,-23866.86522542618
-9858.595387719926,-23580.214689561915
-10292.259183734986,153043.1668573212
-9804.655347615559,-23747.829180003497
-9617.594228237986,95399.29153810213
-10175.162611541617,211134.16884405157
-4637.316688821856,-23804.95248947462
3618.4578792404477,95901.00546145393
-9741.611355011917,-22396.005670681865
-9824.448639692437,-21029.43641446639
-9859.467367163303,-22912.21244141671
-9522.874660827187,94041.17318140401
-8986.231289828746,-23867.662288223204
-6463.509380981599,-23741.203621619497
-9853.608302139479,-23801.65253989675
-9858.855381508605,-23555.69227618042
-9277.003124940516,-17778.55219829061
-7708.515556588115,17838.60194645914
-8934.287106740554,-12995.010633671158
-9549.444280661215,308906.93030198524
-9650.083337176062,-23284.76239368134
-9753.083306300858,-23314.565127491318
-9406.077579164963,-23848.672830156767
-2045.0179589590464,97649.7238662387
-10316.500288791774,160103.7542378862
-9464.037752325159,-23810.671014612428
-7625.396321205133,-23815.63805565453
-9821.007355286964,-23849.234333689852
-9868.864516663376,-10079.401410654134
-9259.559889161377,-21400.898094919547
-9519.02485257325,12194.751117173608
-9859.103886640967,-23604.075536130465
-8860.758349827769,-23290.5931319336
1262.973859455737,476001.6019458554
-9938.9670532306,262820.6390906093
-9590.986156181909,5298.148345765832
-9847.178805117033,-23764.2368105902
-9842.459565572259,-23753.28572832841
-8810.497356157923,1081.2014286287804
-9854.753357020814,-23778.227032774295
-9889.540916285157,84940.8638238698
-9823.740205797058,-4140.964693370576
-8766.763243233934,-14057.311397926942
-9214.914253454763,-20779.172941009132
-9938.434299490344,7841.985748907961
-9832.386269095823,-23750.652943396577
-9854.95159504773,-22912.312103131175
-9493.626341126752,22066.186037923875
-9855.372889412214,-23656.630622347548
-9852.375932969677,-23522.946354906435
-9853.054065705152,-23831.00776375824
-3687.727212845298,-11598.80747251787
-8134.321983614932,5938.234102535688
-9813.24851097007,-23734.744744530763
-9856.908748539869,-23540.11505871935
-9639.35603135426,-23859.288460460237
-9855.408403121406,-23432.68572254729
-9782.802687179137,-23821.04317297461
-9711.48361027492,-10948.307932892982
-9842.792852193445,-23577.02165787471
-1227.9187484060742,-21776.41906604785
-9797.224822460897,70175.75835656146
-9550.177343803069,14893.652927587631
-9929.608122952504,181732.93485841274
-9523.831564485852,-23600.200269627992
-9801.655944436787,-23748.266256298724
63614.2268625362,-21388.187523400637
-9342.542702243523,-22875.438413150925
-9761.24237069729,49136.27950254293
-9862.19596235671,-22279.23836153097
-9859.288195148343,-23568.932958384612
-8565.505335205595,-23691.032775992233
-9683.475364539921,-23810.991002140076
-9765.185292045975,-21263.209967505274
-9736.267615049204,-21185.913731183737
-9596.37216234048,-20908.902925830975
-9309.552060041855,-23794.504486807968
-9846.116340663451,-23782.9838518181
-9856.572691104075,-23699.597588526325
-4117.964936707103,-23833.56780363193
-9840.8547634961,-23701.37214629548
-9806.374033261654,-23771.394636469813
-9853.753683984927,-23644.39331666519
-9862.865750313144,-22212.137886831715
-9855.315842272115,-23627.086638227178
-9856.109615824893,-23329.162963937284
-9808.063946416298,-23865.401241436644
-9859.071483220852,-22019.560020359106
51312.26071210468,-21701.74129752139
-9277.735657761375,-22969.33235757555
-9543.515304653363,130908.8297285528
-9047.138820968536,35154.26720734985
-9915.19246553895,20380.47513257781
-9850.295449810663,-23812.555698497003
-8885.866231262391,-18006.022204862627
-9848.78150336492,-23810.629260137157
-9735.447521538796,-23693.370186292606
-9785.83897735899,-23829.994413947563
-9859.99147213786,-23249.831213194266
-9846.402901584564,-23546.606834389884
-9699.074034330628,-23898.46758651234
-9808.918267783696,-23789.43779638203
-9857.792261567325,-23549.906337551365
-9857.392207067402,-23675.980663416187
-9692.877938777901,-18675.15645034756
-9852.757359400057,-23695.57311874747
-9735.790236731313,-9324.786503636173
-9689.055607957584,-20982.536158784005
-7398.657336732633,32925.39014529359
-9396.87447327519,147175.42358992607
-9272.341981597507,-23859.393181053467
178031.90982787375,-23390.49096442933
29754.09191514882,-23769.86641324344
-7148.932676357341,-23905.937859948015
53100.50830127662,-23736.282429709372
-9836.174655955092,-23642.518408091633
-9845.684653475648,-21550.167900161734
-9238.65022682691,-23778.523257562585
-9852.67180094882,-23437.852380469212
-9785.727173980056,-23844.19797557009
-9844.30869719327,-23666.751109653258
-10040.296907630523,70062.26419379444
-9848.710621987595,-23553.630934075383
-9857.627571806715,-23374.89963218577
21350.447879515676,353664.74359494966
-7988.54977568276,8676.770133356562
-9857.544412486193,-23353.946331251536
-9389.861315290944,-23870.071852386154
-9496.150232129046,-23841.96622926744
-10479.580341610843,317799.6092555192
-8765.48493933586,-23084.49474435527
12515.758374332672,-23454.168147845747
-9389.790505567364,-23743.057406914715
-5732.656384162396,88211.80519397347
1855.2856321326735,-23880.60322373609
6275.82505506749,-17898.571596990212
-11243.08936201115,515145.15282150457
15416.7442609039,-22745.87990836048
30173.69557590205,-23796.11655420527
-9548.1546425728,-23800.053816864533
-9628.340545863975,-23847.14570065721
-8007.506382798757,37928.65923623782
-10536.27434953373,254098.1888549093
-10038.290322266721,97861.16074736658
-9364.25421453086,-22250.083381220098
-9857.590618676872,-23520.575875436494
-9580.517646108272,-22658.311199934844
-10533.782360811621,255015.85244938266
-9747.633605991356,-23749.906553520443
-5100.164090993264,-23844.29643739464
-9783.407970450164,-23873.880908786487
-9442.584291473067,-23833.839397347285
-9739.995632555863,-23797.31498238063
-10086.336678115558,98041.13255970473
-10389.463976603116,197230.02689087423
-9884.051466067742,41889.054831385656
-9484.607627650184,-23866.31625384072
744.5778201995887,-21194.40862725956
-10711.941602737254,317973.5716505962
2206.337813236757,498892.7903407581
-9774.85306004784,-23853.59109333845
-10071.653416121246,284501.19219924376
-9851.372274900588,-23730.442145546775
-7760.271617642989,25896.92293991594
-9217.319390444749,96319.18481188465
-9772.840425033362,166215.191627154
-7922.069060732125,29137.832288163743
-9953.828210341337,100978.26658496275
364602.2383868392,-22753.494293091706
-9201.377148835467,5901.804990346263
-9758.027700348091,11815.333324966601
-9716.123836032591,-23826.61082933737
-6124.669443725898,-23702.93543472883
-9455.705534471066,-23850.831619916844
-8969.769518146599,-23900.371891524657
10803.961724663284,-23832.394296796407
-9631.816712709913,-23664.88026118445
-9831.959369390544,-23406.81333467206
-10674.88427034237,375161.0493523774
-9240.093037797194,-23831.756372616775
64084.58524283631,-23652.342124465635
-6476.764047403197,-23843.704099522834
3562.8094117542596,-23607.28763068734
13732.519657031724,-23830.555326214853
-5180.073383831415,17214.552839383483
-10377.581265319606,213627.66433156305
-10185.60876529418,206760.75432397792
-10246.194342460372,198400.38209701117
-9406.017222432607,-23907.097270053797
5471.831509073259,-23837.35947504177
-9808.225996191592,-23354.89278720694
-8745.891751942916,309646.2279266377
-9758.126161835742,-23854.76678325069
-9852.709401797965,-23689.592731361507
164331.02612181113,-23355.43642773698
-9914.39601707645,53377.40091486152
-10407.074449714557,193586.25469478543
-9504.029152623301,-23820.250363479423
-10260.971610430135,272517.87545554526
-10764.52700143048,335088.75847099506
6717.8863784245705,-23434.64216269417
-5860.49421662713,-23872.51801787485
-9845.239608838128,-19793.12184554993
-10619.760791697427,333476.8877858833
7637.2417082176125,141115.458740412
-1923.3845072967913,-23896.17466593712
-9593.347700858067,-23825.78464565628
-9857.289194896013,-23597.51919503276
-10647.72834733031,293700.54235538683
-9994.263803044869,58662.22697058304
-4256.967745235367,-21440.90772889532
-9764.87859681413,-23785.963465102486
-9255.363228570408,245866.37657987425
-6233.31121823275,-23867.21492410842
-5213.552617513213,80316.45800433138
851673.7988888115,-21404.127263767885
-9827.249587008728,-23809.24463616095
-9870.057781706902,-18987.31161758926
-9835.256111071778,-23646.839015897775
-9881.657682899197,-14275.635783231282
-8392.729147962897,14924.360933759592
-9861.460079091044,-22733.449997457406
-10646.290728448039,384749.5599467428
23811.065186534237,-23797.124708343505
-4099.73515460336,-23751.924778391174
-9581.440015260621,-22610.726382425033
-6150.366349583359,-23857.098634181533
2502.352929000063,125399.23041105729
-6564.763198637933,113351.98653991405
-9057.783781493457,-23886.18927449787
-9803.935669941104,-23762.2473048994
-10736.439414456825,351254.3675173381
-10571.131819577015,284886.7469494951
-9842.041442609081,-23640.852679319283
-9712.801685249708,-23677.613675857494
-7272.972659966544,-14362.026375596193
-10497.308593323209,276538.25011758594
-9866.470132124388,24237.49128067138
11050.761297593463,293552.0753097783
-9859.470517761982,-23487.056961080594
-9491.160662604232,-23904.99343165085
-7934.083939177418,-17382.855088462864
-10624.311357454979,316690.8813965856
-323.29061420083144,207223.34998240322
-9784.787904902205,-12273.937617721807
-7002.35013164266,63262.86463111002
-9843.876551017009,-23704.70205243984
-9877.155262653123,5327.309348210622
-10549.183414892314,369412.18219458417
-9347.24465186882,359430.71580288955
-9972.377941715733,81310.2419992276
-9683.266949780455,-23806.40360181558
-9857.560840458033,-23650.201535255288
-9855.655799301632,-23676.423236319755
-9672.95755231284,-23771.45863484685
4901.922020650446,-23883.57244982442
-9377.319728742497,-23829.610973445233
-9579.64755765507,-23802.38224139057
-3777.23722704951,-17684.56665903006
-7888.377064679245,-20339.515771793136
-9123.123708928271,-4251.653126921194
-9388.961698225852,51985.53207719753
-8765.244346385458,-14052.8741401996
-9821.729657559807,-23701.30615506852
38538.23498488637,-23776.89946817816
-9820.579223345607,-23773.61693833688
-7702.158647282656,-23918.126853094454
-9888.399535602959,13647.394079085305
-9778.85531270902,-23681.585231097317
11618.120206078882,-23832.926440897663
-5181.507474248182,50733.43843786888
50841.89286845736,-23490.485943594118
-10293.28883732927,232128.08156465332
-10501.162487304697,237760.18807574396
6036.228565693263,-23675.223276250417
-5768.9256743909555,-23883.31267232145
-9903.249385991125,31228.80283193202
422219.67233592714,-22676.10408740112
49861.63954732746,-21747.705214897796
-8520.194678742366,129952.33954355503
54423.228710418916,-16409.48888711852
-10198.197959402303,337623.42584150756
-9424.67984642705,31444.219439117845
-4694.866733447049,-23876.37638238414
-9846.82157194287,73655.12450636234
-9987.015224445606,110264.5203724134
-9825.009313582948,-23282.649772587236
-9595.487342007485,322187.1971279719
-9752.722337182437,-23793.962259154418
-8639.065846150808,189887.62590139147
-7890.780730806115,-23866.52631520268
55328.87998420424,-23400.967059519735
-9696.675434452492,13724.332001026143
-10228.016588600114,161890.98201055502
-9326.743429872724,23395.54043420628
-7687.366161978403,13789.701530327708
-4554.4627919927325,-23870.654944145263
-6637.1360404545185,-23699.783116291757
-7889.597482394385,-23867.169762982772
-4423.448740970036,678385.861091173
12025.459352192182,276785.35326213203
-9803.259653915358,-23731.86275786876
-10142.447395520416,140889.5499901722
2747.280454829085,-23820.548323029056
-9926.20472271868,93165.12211371333
-9439.026911329296,44253.258731527734
-3730.245082380588,-23712.495893366427
-10041.553222978333,100881.7285609139
28773.64133105835,-23505.11508015396
-9860.286083765192,18582.360824549643
-8726.358932239504,-23832.325417737607
-9836.075137617689,-23739.14204875464
-3721.6723687915533,-23469.376830627938
1057.2313207640577,-23876.18435523623
-10009.267825733305,56726.128701722286
-4790.939060841363,-23699.972544833658
-7901.646027641323,-22812.78063126697
-9194.520681183347,-23787.29261037476
-9708.35638820273,44058.28899943438
-7445.48525238921,-19170.54945436917
-9496.63488233095,-23811.03187805582
-6535.215590818348,33384.41935857259
-10152.375761810441,92095.08245621268
-8981.732688431915,-23645.178562660956
-9915.851994174729,20634.421768660297
-2726.4816409688174,354411.99423026957
8929.979251842451,120688.1326369338
-9958.47661882726,22045.46322737163
-6313.1175463391555,287075.2187125861
-10133.405995662819,375999.3011205105
-9086.092355178345,19166.74639015976
-9551.28864770342,-23525.519960302845
-5898.951899871813,107992.14481330107
-9854.463744997582,-23603.47247616422
-9805.173153402346,-23820.478857361006
-9508.698077902856,-22939.376347942256
-10714.059222712991,369891.180689442
-9941.40103567734,22623.618930331595
-10039.757367081398,68725.6405857572
-4281.841098361294,-23839.790644049695
-9454.291437510004,-23750.13373255502
-9772.988758108802,-23722.483353266525
-8935.394744527242,-23870.263087802996
-4905.57874748797,-15676.033631871935
-9542.476221318306,-23838.156542695095
-4248.071903738416,-23592.595503358014
24193.41070138059,-23520.8576283087
-5843.897803454035,-23743.157108294246
-8803.454331976249,-21104.86826209577
192.880771045488,-19735.194648917328
-3159.889085155015,17236.78819244263
-8195.878885034577,-22400.86124628131
-9836.023089261957,-23436.613623135912
-2347.5688720529556,-23764.99747990098
-9149.18965427345,-5097.252483500293
-8612.096626934614,217386.40616281435
-3008.287436613518,116225.52343008919
-9139.884867864957,-23761.315155572964
-5293.077828915211,70741.22704008389
-11022.147066628448,658113.2724983237
-9163.345185693077,51116.06203704862
2264.2814105765387,-23445.01848104963
-9887.492052456219,678.595423731429
10800.748899370754,303741.44806920807
-9283.263106501428,-23856.56340566245
-9252.777435118014,-23564.424176216195
-9807.07749132177,-23480.354693189358
-9838.39362090629,-23276.312232036027
-10844.81784522133,390931.4659004291
-10102.081067985471,79190.02377808298
-9849.666390698596,-23883.373702420256
392.65516871625107,-17333.535287006554
2045.605925692844,223801.0575023167
-9546.084661982344,-23722.905805362236
-8931.653538795419,166606.40600716992
-9657.64036830976,-23811.636253629003
-9415.385159307412,-23902.93129129035
-3107.7892751134896,-23890.06364583535
-10708.170913125574,315061.90029032493
-10124.96391612347,119737.27093753377
-10448.143204407856,209283.1399000903
-13849.578186230829,1528264.5290642236
-5993.057248324223,-6447.051903396824
96240.11072225752,-23604.706010844257
-9718.114071312408,56623.424632953
-9852.575487065864,-23737.985649098995
48638.21328839816,-23704.199599344858
-9209.420018602757,5071.035406977662
-6644.526175586603,83649.77438893021
-4879.612216616517,-23890.092528365938
-4717.9883176015155,-23897.595542211024
-4803.78053698081,-23823.864730534515
26717.625140374217,-23811.714024984896
-9622.107604330573,-23852.72148899201
-7852.02652468909,-17752.834695575944
-10672.561740844289,300554.22653226746
-5724.8352738808835,-23682.311751618046
-9138.202401854227,221264.53410440357
-8540.75806792584,-23856.013327440745
-7857.934796625967,-23825.397800244868
-9706.139432621538,-23869.443530974037
-9491.433921419537,-23890.060671291663
-8190.026296474158,-23355.073500324204
-8109.62243728299,188867.3203242942
-9546.355834503875,-23819.011358525357
-9923.137375910132,196448.22167813318
-5914.362381861907,35201.453860481
-9727.038081277406,-23877.01574250287
-10106.147532288083,129277.29253743144
-9798.520630454115,-23455.557592167486
-9858.478546755792,-23545.58572286119
-10614.980781226392,349660.91130362015
-9517.189362481728,26858.043532684398
30073.574034598947,-23688.366445405605
-9861.705171689246,-11964.325826573704
-4345.717322397896,-20553.346165093626
-7207.1883345940105,40841.27550033943
-10596.870292822668,286685.3067810718
-8049.935307914377,103835.34674234793
-11213.918243026172,536256.8445856094
-9858.601584589738,-23691.661706820563
-9255.976437042551,-17027.49916791698
-9859.116693393406,-23641.545544478184
-7393.965710723743,-16455.163672343628
-10204.170166886852,112447.75551196489
-11014.308917690954,539249.0701052932
34760.64138165584,-22659.51465549306
-7170.255428723066,58426.003410770376
-9622.645374186839,12765.544440464035
-8539.170586784594,175930.69711935107
-9499.653121204705,-23841.66732817075
-672.1874777000966,-23906.690532658453
-9322.60977849159,-23836.32834317818
-7441.662865276458,242577.82620298807
-9956.671540093079,49036.350894374766
71375.25972986278,-23574.182068671053
-6456.1252890493815,87018.961563407
-10115.781105397486,212314.02220031116
-9916.094134047862,47129.199685352345
-3477.8379029834778,-23544.817445738277
4165.872257757227,39057.28345492252
3034.6163859881735,150021.1859061699
-7931.150293749897,-23910.80831613053
-9771.597395948766,46930.42258379011
-9879.42202845646,-12084.438132312833
-8668.814937769483,-23797.26989585688
-8878.746184171026,-23897.89432343134
-9588.278649622263,-23826.99430990565
-7786.261769702349,13291.384391607267
-7154.443100382254,222025.81759235178
-9964.666389397482,55386.5316524649
-1521.116633191298,-23868.14185340171
-9857.383742306474,-23501.41357565743
12057.5561723504,203072.08420784748
-9366.337985978975,-13626.057846231553
-9524.337170020619,-23859.510607694956
-3928.6082715729153,80041.66382184699
-9787.382210365098,-23304.029161733262
-6544.130011831983,23820.49558706265
-9305.613938635037,77362.36246960734
-8201.720276987497,-23868.416055120142
-9809.522635195,203179.46006862062
-9758.020312501734,62013.12532429916
-10125.232280751614,79837.48421136886
2270.1704194350095,223614.8847291702
-7491.762420530459,-21564.29479043322
-8463.288619195271,6814.668564088312
-9740.909761339575,-23722.056808034493
-8821.92820779364,239017.93242439546
-7390.117145790073,14194.098411172492
-4880.748592584928,593955.9422968957
-9764.538251885164,441894.7992240416
-8915.935316549527,-23792.06134098665
-9034.755812596488,-23863.13801296096
-9735.791846189497,-23817.97487512488
-9510.784060922308,-23845.380901171124
-9505.569325961576,-23905.875978589895
-10112.145780257202,94906.06870226466
890.7894525756708,-23841.126909250426
-2281.045646656023,-23844.710428011495
-3716.0439268715936,-23796.56172747846
-586.1748584221581,-23822.318776781325
-9937.901186223588,53473.44034883729
-10292.637466315016,149214.2558717784
-9093.331982332984,-23901.46991283508
1340.7851119432048,-23857.79444962292
-7668.688003960583,-23868.272730614044
-8080.542143471467,-23705.184737859207
9012.449974196643,63687.0535333258
-8784.478942292364,-23874.511680532647
-9966.19696867113,140647.98598710026
-9859.853169150254,-23091.05864024911
-6468.671563643705,107064.89507073189
-845.6716352670218,-23814.439396095648
-6749.443961549328,-23868.297743570914
-10067.553219620646,99232.09023781349
-9740.440732373323,-23681.730047289133
514.2397085672266,239690.54914867555
-689.2379721021601,-23852.037532811446
-9803.499930046246,-23867.766871972297
-8861.838991149236,17645.07913082276
-9803.27382018593,-23872.7194787403
-4415.964298965261,-23883.77842434465
-10465.689988247363,224958.9149947864
-8641.14436082319,-23866.712866150494
-9976.053387650407,126523.14813665145
-3071.139761504396,-23891.945219380897
-9644.657556737417,-23652.825810332943
88.64639633837788,-23485.06513887129
-1518.2535605493356,301556.174950158
-10722.354303884997,317721.7778277177
-7090.212758794962,382765.1190211459
737.9516692310962,-23848.176477359215
-10011.083206995943,119674.12976759547
-9042.993215144106,28668.380358159488
-3700.167272571846,21077.04066575528
-9396.322139551226,-21137.693067506152
-7453.190757915575,231980.35035666754
-9934.763565335119,6049.935460158817
-9147.114652983733,-23845.55034117358
-8698.440113009454,-23878.383124457934
-9138.881836474591,-23806.60880118533
-3726.414202787545,-23901.238843740728
-4331.158173671509,-23896.557151124947
-5084.204148847009,-23825.142418165473
-2195.3877191441643,-23819.478142513108
-7818.786401155658,20180.55357486039
-10400.373310454605,228752.40343680955
-8955.62641770015,139129.76368285457
-9835.660321112831,348118.9614404858
-8429.01762346042,127049.0262477422
-9464.325691827707,-23517.743802595764
2086.685596166216,-23863.97174639531
-9894.651849541318,77841.25603200508
-8612.317138021921,237376.21200842658
1206488.4956274708,-20212.49468104655
-9638.712467577336,-23732.85848178835
-10027.239658216587,93507.28002270508
-9447.423426045918,242230.49116079666
-9699.828159623748,-10881.599373807261
-9131.810862586764,-23720.31120507176
-9308.39520526053,-23584.218912436005
-984.547655655338,-23784.48556506302
7359.018635848716,165032.69023047635
-9856.763782936232,-12585.795292616165
-7257.558611326125,164262.37135753265
-9724.57167400626,-23778.241446571257
-9286.164405298588,-23857.762381899916
-10636.861814266429,480375.64227850415
-8699.972744482166,-23835.245890949078
-9827.32397713125,-23439.671711589457
-9349.890738750482,105757.42669046961
-9774.570877265436,-23599.020156928447
-9379.777713835843,-23883.268402511105
64567.03017291321,-23577.343900903477
101040.01076424062,7891.389492350816
-9817.036309439158,-23737.273332571047
-9798.676075951662,-23779.71436323629
-9858.374409067921,-23628.909882000007
-9838.125922249284,-23772.882013138464
-9135.727684536181,125563.1640625823
-9592.816707333712,-23809.892410621786
-9571.494681463892,-23843.494408259183
-4309.169261342471,-11604.556862762533
-5400.746237893154,69111.97006221813
-9854.666465556558,-18201.10538583116
-6711.294568544922,-23904.77375747744
-4765.79926501584,158879.51910859375
-9661.29797554387,38816.740800331936
-3382.0346812984963,23265.013360939516
7109.962357313245,-23873.040660613453
-3056.583688925782,-23859.6206571377
-10641.510567281757,306916.14072099107
-6620.844106695913,37615.82753794414
-9828.59271576959,-23696.195663015587
-978.4777795728213,-23869.002961304006
-9883.12842651115,181298.7251308915
-1256.816582809446,-3379.803158797367
-9951.458557332408,47644.97923200316
-9282.410366770886,-23835.858084865635
-8640.918572598368,153114.86018304486
-9858.451328071553,-23706.128539274036
-9682.209116012858,-23811.781397205894
-9643.34368224366,-23598.340243595423
-9761.969338654952,235800.51984442552
49399.12288433778,706612.1571254837
-7464.744891967746,-21807.0069015135
-7449.371499942189,45875.84081060347
13919.922442609566,1427.892953230535
-9345.842949342697,-23808.229898638332
-9860.612576206335,-22968.49791916014
-602.6407549780444,-23868.07720110797
-9831.603286871401,-23717.62677738608
-8336.322903403296,-23837.163002165198
-9632.155979241363,-23742.830140535472
5541.655822545226,391195.82085056254
-5287.891138566024,-23766.270828322264
-8654.678173966799,1055.664975380294
-9405.863171193054,-23829.89001051389
-9668.780888168641,252160.57402406915
3683.1202037787343,80775.9067661222
-10711.903109281106,316422.95056294446
2688.45497676224,169894.00804324946
-6934.976157544103,-23885.85918946632
-10087.141972141832,181259.48437373215
-6701.999865640473,-23904.680889765525
-9799.161710297887,-23675.143622777658
-9242.30418647446,-23786.524799703424
-9636.755003045351,25015.25357454713
-11170.946782131807,502918.66408492887
-10236.485960534825,388531.2815296223
-9618.020218969667,54769.95378855256
-5118.278856139282,-23876.83681713704
-8366.941978280813,459468.6330990192
-8496.278702518308,-23884.71102123503
-9760.99538895238,227501.66885681037
-1531.9842243558974,-23786.93122916983
-9719.289256518505,25678.482870765292
-8658.285402375104,-7057.04457569597
-9467.881728313036,-23838.661126508046
-8720.474146498542,-23884.28416916687
-8326.538411540048,-23678.83677985366
-8731.903465782321,137436.010959773
-7487.351878400072,-23888.583097959232
-9804.415408589564,-23707.092414190894
-8541.023060106101,97611.02821296237
181827.94931993296,-23127.753128496734
93386.54510655752,-23562.21950990375
-8945.627116844438,-23856.72869334687
-9833.582043595567,-22505.05837657276
-9848.44999412893,-23726.276248015452
-9541.77945686822,-23831.334087636613
-8576.141972441794,877561.1509708689
-9611.728502028578,-23779.08782769944
-5650.483461248976,-23606.56106819651
-1601.377878420776,-23838.624622779887
-9591.415424720368,-23889.351673679652
-9542.685969104394,-23708.536724747846
-9505.24228988499,-23800.17165614793
-6978.411872391999,-23818.53635825991
-9481.556273044205,-23846.009891867165
-5746.429712850899,90678.65447759123
-9669.850802530736,14076.590589143167
-4758.765907139854,-23833.33780804522
-9856.037370323704,-23592.935689204092
-9483.086505800653,-23814.543758937794
9559.52890364281,-23848.41029322019
-10113.499277736542,386719.90978346166
-9769.414466838014,-23439.217531820428
-8123.061226164753,-22991.55151907488
-9769.214968545177,-23557.479584839795
-5276.491572898247,-23902.415163210248
-8654.804268578202,-23807.639373932485
-9737.041539983966,-23771.590009894608
-9326.820241272899,352198.46863229916
28027.343296109742,-22059.725290741528
-8732.137551291953,-23849.056679880105
-9028.648566427453,-23794.765396170347
-8013.485772954158,-23788.212107686577
-5532.956288173923,-23844.92602846813
19867.637375598657,-23804.19439146425
-7173.64395648819,-23899.334068369604
-9720.439445920236,-23864.57200413155
-10589.14912994606,263610.29637454485
-7321.401852933415,208508.07915215686
-5458.399436443842,105307.7888641301
17560.38676883696,-23787.111041633343
-9539.891744571867,88314.50063669708
-7401.418592280098,-23884.66521205354
-9654.834290262554,209368.9337591037
-9805.61749921169,-22565.984582643872
-9639.496152490465,-23814.130830885242
-9917.584604377706,109365.58535926054
-10165.338454353765,104016.00540267807
-10939.285665100113,415192.8394912015
-9879.819895852645,82579.16826110787
-9020.137003672535,-23731.759662096512
-11011.944612367115,435857.286174584
-9948.288789918806,59483.777944343405
3975.6706437241814,37135.400429507354
-2869.244277625507,-23865.312377813367
-9986.01127482764,34200.14075905246
11750.662694059316,-22353.030581665353
-9070.137750869968,-23712.15027379323
-9289.610357666419,-23867.175420299493
-9720.93919891364,-23888.76296630966
-9855.68054916,-23788.23385601912
-8228.79171099035,68352.11013436045
-9838.724020478227,46416.25253988922
-9859.245493391849,-23510.11893707636
-9766.699237869821,92689.40545465813
-9796.283597524205,-23639.459015818124
